"time_h","gene_P6","fit_P6"
4.19,0.21,0.20210607858967
4.19027777777778,0.21,0.202084655695946
4.19055555555556,0.21,0.202063235073012
4.19083333333333,0.21,0.202041816720627
4.19111111111111,0.21,0.202020400638551
4.19138888888889,0.21,0.201998986826542
4.19166666666667,0.21,0.201977575284359
4.19194444444444,0.21,0.201956166011763
4.19222222222222,0.21,0.201934759008513
4.1925,0.21,0.201913354274368
4.19277777777778,0.21,0.201891951809088
4.19305555555556,0.21,0.201870551612432
4.19333333333333,0.21,0.20184915368416
4.19361111111111,0.21,0.201827758024031
4.19388888888889,0.21,0.201806364631804
4.19416666666667,0.21,0.201784973507241
4.19444444444444,0.21,0.201763584650099
4.19472222222222,0.21,0.201742198060139
4.195,0.209,0.201720813737121
4.19527777777778,0.209,0.201699431680803
4.19555555555556,0.209,0.201678051890947
4.19583333333333,0.209,0.201656674367311
4.19611111111111,0.209,0.201635299109656
4.19638888888889,0.209,0.201613926117741
4.19666666666667,0.209,0.201592555391325
4.19694444444444,0.209,0.20157118693017
4.19722222222222,0.209,0.201549820734035
4.1975,0.209,0.201528456802679
4.19777777777778,0.209,0.201507095135863
4.19805555555556,0.209,0.201485735733347
4.19833333333333,0.209,0.20146437859489
4.19861111111111,0.209,0.201443023720253
4.19888888888889,0.209,0.201421671109196
4.19916666666667,0.209,0.201400320761478
4.19944444444444,0.209,0.20137897267686
4.19972222222222,0.209,0.201357626855102
4.2,0.209,0.201336283295964
4.20027777777778,0.209,0.201314941999207
4.20055555555556,0.209,0.201293602964589
4.20083333333333,0.209,0.201272266191873
4.20111111111111,0.209,0.201250931680817
4.20138888888889,0.209,0.201229599431183
4.20166666666667,0.209,0.20120826944273
4.20194444444444,0.209,0.201186941715218
4.20222222222222,0.209,0.201165616248409
4.2025,0.209,0.201144293042063
4.20277777777778,0.209,0.201122972095939
4.20305555555556,0.209,0.201101653409798
4.20333333333333,0.209,0.201080336983402
4.20361111111111,0.209,0.201059022816509
4.20388888888889,0.209,0.201037710908881
4.20416666666667,0.209,0.201016401260279
4.20444444444444,0.209,0.200995093870462
4.20472222222222,0.209,0.200973788739192
4.205,0.208,0.200952485866228
4.20527777777778,0.208,0.200931185251332
4.20555555555556,0.208,0.200909886894265
4.20583333333333,0.208,0.200888590794786
4.20611111111111,0.208,0.200867296952657
4.20638888888889,0.208,0.200846005367638
4.20666666666667,0.208,0.20082471603949
4.20694444444444,0.208,0.200803428967974
4.20722222222222,0.208,0.200782144152851
4.2075,0.208,0.200760861593881
4.20777777777778,0.208,0.200739581290826
4.20805555555556,0.208,0.200718303243446
4.20833333333333,0.208,0.200697027451502
4.20861111111111,0.208,0.200675753914754
4.20888888888889,0.208,0.200654482632965
4.20916666666667,0.208,0.200633213605895
4.20944444444444,0.208,0.200611946833305
4.20972222222222,0.208,0.200590682314956
4.21,0.208,0.200569420050609
4.21027777777778,0.208,0.200548160040025
4.21055555555556,0.208,0.200526902282965
4.21083333333333,0.208,0.200505646779191
4.21111111111111,0.208,0.200484393528463
4.21138888888889,0.208,0.200463142530543
4.21166666666667,0.208,0.200441893785192
4.21194444444444,0.208,0.200420647292171
4.21222222222222,0.208,0.200399403051241
4.2125,0.208,0.200378161062164
4.21277777777778,0.208,0.200356921324701
4.21305555555556,0.208,0.200335683838613
4.21333333333333,0.208,0.200314448603662
4.21361111111111,0.208,0.20029321561961
4.21388888888889,0.208,0.200271984886216
4.21416666666667,0.208,0.200250756403244
4.21444444444444,0.208,0.200229530170454
4.21472222222222,0.208,0.200208306187607
4.215,0.208,0.200187084454466
4.21527777777778,0.208,0.200165864970792
4.21555555555556,0.208,0.200144647736347
4.21583333333333,0.208,0.200123432750891
4.21611111111111,0.208,0.200102220014187
4.21638888888889,0.208,0.200081009525997
4.21666666666667,0.208,0.200059801286081
4.21694444444444,0.208,0.200038595294202
4.21722222222222,0.208,0.200017391550121
4.2175,0.208,0.199996190053601
4.21777777777778,0.208,0.199974990804402
4.21805555555556,0.208,0.199953793802287
4.21833333333333,0.208,0.199932599047018
4.21861111111111,0.208,0.199911406538355
4.21888888888889,0.208,0.199890216276062
4.21916666666667,0.208,0.1998690282599
4.21944444444444,0.208,0.199847842489631
4.21972222222222,0.208,0.199826658965017
4.22,0.208,0.199805477685819
4.22027777777778,0.208,0.199784298651801
4.22055555555556,0.208,0.199763121862723
4.22083333333333,0.208,0.199741947318348
4.22111111111111,0.208,0.199720775018438
4.22138888888889,0.208,0.199699604962756
4.22166666666667,0.208,0.199678437151062
4.22194444444444,0.208,0.19965727158312
4.22222222222222,0.208,0.199636108258691
4.2225,0.208,0.199614947177538
4.22277777777778,0.208,0.199593788339423
4.22305555555556,0.208,0.199572631744108
4.22333333333333,0.207,0.199551477391355
4.22361111111111,0.207,0.199530325280927
4.22388888888889,0.207,0.199509175412586
4.22416666666667,0.207,0.199488027786095
4.22444444444444,0.207,0.199466882401215
4.22472222222222,0.207,0.199445739257709
4.225,0.207,0.19942459835534
4.22527777777778,0.207,0.199403459693869
4.22555555555556,0.207,0.199382323273061
4.22583333333333,0.207,0.199361189092676
4.22611111111111,0.207,0.199340057152477
4.22638888888889,0.207,0.199318927452228
4.22666666666667,0.207,0.19929779999169
4.22694444444444,0.207,0.199276674770626
4.22722222222222,0.207,0.1992555517888
4.2275,0.207,0.199234431045972
4.22777777777778,0.207,0.199213312541907
4.22805555555556,0.207,0.199192196276366
4.22833333333333,0.207,0.199171082249113
4.22861111111111,0.207,0.19914997045991
4.22888888888889,0.207,0.199128860908521
4.22916666666667,0.207,0.199107753594707
4.22944444444444,0.207,0.199086648518231
4.22972222222222,0.207,0.199065545678858
4.23,0.207,0.199044445076348
4.23027777777778,0.207,0.199023346710466
4.23055555555556,0.207,0.199002250580974
4.23083333333333,0.207,0.198981156687635
4.23111111111111,0.207,0.198960065030212
4.23138888888889,0.207,0.198938975608469
4.23166666666667,0.207,0.198917888422167
4.23194444444444,0.207,0.198896803471071
4.23222222222222,0.207,0.198875720754943
4.2325,0.207,0.198854640273546
4.23277777777778,0.207,0.198833562026644
4.23305555555556,0.207,0.198812486013999
4.23333333333333,0.207,0.198791412235375
4.23361111111111,0.207,0.198770340690535
4.23388888888889,0.207,0.198749271379242
4.23416666666667,0.207,0.19872820430126
4.23444444444444,0.207,0.198707139456351
4.23472222222222,0.207,0.19868607684428
4.235,0.207,0.198665016464808
4.23527777777778,0.207,0.198643958317701
4.23555555555556,0.207,0.19862290240272
4.23583333333333,0.207,0.19860184871963
4.23611111111111,0.207,0.198580797268194
4.23638888888889,0.207,0.198559748048175
4.23666666666667,0.207,0.198538701059337
4.23694444444444,0.207,0.198517656301444
4.23722222222222,0.207,0.198496613774258
4.2375,0.207,0.198475573477543
4.23777777777778,0.207,0.198454535411064
4.23805555555556,0.207,0.198433499574583
4.23833333333333,0.207,0.198412465967864
4.23861111111111,0.207,0.198391434590671
4.23888888888889,0.207,0.198370405442767
4.23916666666667,0.207,0.198349378523917
4.23944444444444,0.207,0.198328353833884
4.23972222222222,0.207,0.198307331372431
4.24,0.207,0.198286311139323
4.24027777777778,0.207,0.198265293134323
4.24055555555556,0.207,0.198244277357195
4.24083333333333,0.207,0.198223263807703
4.24111111111111,0.207,0.19820225248561
4.24138888888889,0.207,0.198181243390682
4.24166666666667,0.207,0.198160236522681
4.24194444444444,0.207,0.198139231881372
4.24222222222222,0.207,0.198118229466518
4.2425,0.207,0.198097229277883
4.24277777777778,0.207,0.198076231315233
